name,calories,protein,fat,carbs,fiber,sugar,p_ratio,f_ratio,c_ratio,type_any,type_breakfast,type_lunch/dinner,type_snack
camembert cheese,0.014809939114694751,0.010530073175084777,0.013255856183039766,0.000256278831368529,0.0,0.0003430531732418525,0.44360902255639106,0.5488721804511278,0.007518796992481204,False,False,False,True
provolone cheese reduced fat,0.05101201250617081,0.04979475281099412,0.0361358271291084,0.01025115325474116,0.0,0.002058319039451115,0.5386100386100386,0.3841698841698842,0.07722007722007722,False,False,True,False
roquefort cheese,0.05167023202237946,0.032661074424415494,0.047212638460141634,0.004356740133264992,0.0,0.0,0.3978260869565218,0.5652173913043478,0.03695652173913044,False,False,True,False
queso blanco cheese,0.06022708573309199,0.04283419596644655,0.05211548937715634,0.00768836494105587,0.0,0.007204116638078902,0.43087971274685816,0.5152603231597845,0.05385996409335727,False,False,True,False
queso seco cheese,0.05183478690143163,0.04247724433339283,0.04285454875612856,0.00512557662737058,0.0,0.0017152658662092624,0.48178137651821856,0.47773279352226716,0.040485829959514164,False,False,True,False
goat cheese soft,0.012341615928912293,0.009280742459396753,0.010895224260032685,0.0,0.0,0.0010291595197255575,0.46428571428571436,0.5357142857142857,0.0,False,False,False,True
mozzarella cheese,0.014809939114694751,0.011957879707299663,0.011984746686035953,0.0017939518195797027,0.0,0.0,0.4785714285714286,0.4714285714285714,0.049999999999999996,False,False,False,True
chihuahua cheese,0.08129011025176897,0.05086560771015528,0.07118213183221354,0.018708354689902614,0.0,0.02504288164665523,0.38,0.5226666666666667,0.09733333333333333,False,False,True,False
limburger cheese,0.016126378147112062,0.010708548991611638,0.014890139822044669,0.000256278831368529,0.0,0.0003430531732418525,0.41958041958041964,0.5734265734265734,0.006993006993006994,False,False,False,True
muenster cheese,0.07997367121935166,0.055149027306799936,0.07209006718721626,0.003844182470527935,0.0,0.005145797598627787,0.4285714285714286,0.5506241331484051,0.020804438280166437,False,False,True,False
queso fresco cheese,0.06006253085403982,0.0394431554524362,0.052841837661158526,0.009226037929267043,0.0,0.009605488850771868,0.4032846715328467,0.5310218978102189,0.06569343065693431,False,False,True,False
brie cheese,0.01645548790521639,0.01106550062466536,0.015071726893045215,0.000256278831368529,0.0,0.0003430531732418525,0.4246575342465754,0.5684931506849316,0.006849315068493151,True,False,False,False
pimento cheese,0.08639131150238605,0.05532750312332679,0.07935355002723805,0.006150691952844695,0.0013071895424836603,0.0030874785591766723,0.4020752269779507,0.5667963683527886,0.031128404669260697,False,False,True,False
mexican cheese,0.05199934178048379,0.049437801177940395,0.03940439440711821,0.009738595592004101,0.0,0.002058319039451115,0.5206766917293233,0.4078947368421053,0.07142857142857142,False,False,True,False
feta cheese,0.013164390324173112,0.007674460110655007,0.011621572544034864,0.0030753459764223477,0.0,0.0,0.3613445378151261,0.5378151260504203,0.10084033613445378,False,False,False,True
mozzarella cheese fat free,0.026164225769294062,0.0638943423166161,0.0,0.01025115325474116,0.026143790849673203,0.005831903945111492,0.8994974874371859,0.0,0.10050251256281408,True,False,False,False
provolone cheese,0.07618890900115188,0.06032482598607889,0.0637370619211912,0.007175807278318811,0.0,0.002401372212692967,0.47140864714086467,0.4895397489539749,0.03905160390516039,False,False,True,False
anejo cheese,0.08096100049366464,0.05050865607710156,0.07190848011621573,0.015633008713480268,0.0,0.020926243567753,0.38243243243243247,0.5351351351351351,0.08243243243243242,False,False,True,False
honey,0.01053151225933849,0.0001427806532214885,0.0,0.04433623782675552,0.00032679738562091506,0.05900514579759862,0.004602991944764097,0.0,0.995397008055236,False,False,False,True
apple butter,0.005759420766825737,8.031411743708728e-05,0.0001143998547303432,0.021783700666324964,0.00392156862745098,0.024356775300171524,0.005227695167286245,0.007318773234200743,0.9874535315985129,False,False,False,True
fruit jam,0.009215073226921179,0.0,0.0001725077174505175,0.035366478728857,0.0026143790849673205,0.03327615780445969,0.0,0.006836991723641597,0.9931630082763584,False,False,False,True
chocolate hazelnut spread,0.01645548790521639,0.0017847581652686063,0.009987288905029961,0.029472065607380832,0.013071895424836602,0.03430531732418525,0.05555555555555555,0.3055555555555556,0.6388888888888888,True,False,False,False
peanut butter,0.014480829356590423,0.005889701945386401,0.013437443254040312,0.009226037929267043,0.011764705882352941,0.003430531732418525,0.23076923076923078,0.5174825174825175,0.2517482517482518,False,False,False,True
peanut spread,0.016620042784268554,0.0067820810280207035,0.015434901035046304,0.005638134290107638,0.01568627450980392,0.0017152658662092624,0.26206896551724135,0.5862068965517241,0.1517241379310345,True,False,False,False
chicken spread,0.014480829356590423,0.018026057469212924,0.017795532958053386,0.005894413121476166,0.0026143790849673205,0.0010291595197255575,0.45495495495495497,0.4414414414414415,0.1036036036036036,False,False,False,True
cheese spread,0.11650485436893204,0.030340888809566306,0.12456873070637368,0.021527421834956435,0.0,0.02881646655231561,0.18085106382978725,0.7297872340425531,0.08936170212765958,False,False,True,False
tahini,0.014151719598486096,0.004818847046225237,0.013074269112039223,0.00999487442337263,0.018300653594771243,0.0,0.1956521739130435,0.5217391304347826,0.2826086956521739,False,False,False,True
orange marmalade,0.008063189073556031,2.498661431376049e-05,0.0,0.034085084572014354,0.0013071895424836603,0.041166380789022294,0.0010515247108307045,0.0,0.9989484752891693,False,False,False,True
american cheese spread,0.007569524436399539,0.0046403712296983765,0.006173960414018521,0.0035879036391594054,0.0,0.00411663807890223,0.35135135135135137,0.45945945945945943,0.18918918918918917,False,False,False,True
apricot jam,0.007898634194503868,0.00017847581652686065,1.8158707100054475e-05,0.03305996924654024,0.0005751633986928105,0.029845626072041165,0.007686395080707149,0.0007686395080707148,0.9915449654112222,False,False,False,True
chunky peanut butter,0.015468158630903407,0.0067820810280207035,0.01452696568004358,0.008969759097898515,0.016993464052287584,0.0044596912521440825,0.2483660130718954,0.5228758169934641,0.22875816993464052,False,False,False,True
ham and cheese spread,0.006088530524930065,0.004283419596644655,0.005084437988015253,0.0007688364941055869,0.0,0.0,0.4363636363636364,0.5090909090909091,0.05454545454545455,False,False,False,True
chicken and rice casserole homade,0.004442981734408425,0.0035695163305372126,0.0018158707100054475,0.006150691952844695,0.00392156862745098,0.0,0.37037037037037035,0.18518518518518517,0.4444444444444444,False,False,False,True
picnic loaf,0.010696067138390653,0.007495984294128147,0.008534592337025604,0.0033316248077908768,0.0,0.0,0.4117647058823529,0.46078431372549017,0.12745098039215685,False,False,False,True
corn tamale,0.05084745762711865,0.010351597358557917,0.02179044852006537,0.11353152229625833,0.06928104575163399,0.04219554030874786,0.09339774557165863,0.19323671497584544,0.713365539452496,False,True,False,False
baked potato with cheese sauce bacon,0.07421425045252592,0.03283955024094235,0.047031051389141085,0.11378780112762686,0.0,0.0,0.20744081172491546,0.29199549041713646,0.5005636978579482,False,False,True,False
chinese egg roll,0.03669573802863255,0.013207210422987687,0.01924822952605774,0.062275756022552545,0.03006535947712418,0.0,0.1749408983451537,0.2505910165484634,0.574468085106383,False,True,False,False
butter croissant,0.03801217706104986,0.00838836337676245,0.02179044852006537,0.06688877498718607,0.0196078431372549,0.02195540308747856,0.10981308411214954,0.28037383177570097,0.6098130841121496,True,False,False,False
enchilada with cheese beef,0.05315122593384894,0.021238622166696416,0.03195932449609588,0.07816504356740134,0.0,0.0,0.19833333333333333,0.29333333333333333,0.5083333333333333,True,False,False,False
corned beef hash with potatoes,0.06368273819318743,0.03676601820453329,0.043944071182131825,0.056125064069707846,0.03398692810457517,0.00274442538593482,0.3088455772113944,0.3628185907046477,0.32833583208395806,False,False,True,False
biscuit with egg cheese bacon,0.07174592726674346,0.031054792075673746,0.04594152896313782,0.09072270630445926,0.00392156862745098,0.008576329331046312,0.22279129321382843,0.323943661971831,0.4532650448143406,False,False,True,False
bagel with ham egg cheese,0.07948000658219516,0.047653043012671786,0.033593608135100775,0.1342901076371092,0.005228758169934641,0.024013722126929673,0.2735655737704918,0.18954918032786885,0.5368852459016393,False,False,True,False
quesadilla with chicken,0.08704953101859471,0.04836694627877924,0.04993644452514981,0.11096873398257304,0.040522875816993466,0.011663807890222984,0.27681307456588355,0.28089887640449435,0.442288049029622,False,False,True,False
corn rice,0.01810103669573803,0.0032125646974834913,0.0005447612130016342,0.0645822655048693,0.005228758169934641,0.010291595197255574,0.06593406593406594,0.010989010989010988,0.923076923076923,True,False,False,False
kung pao chicken,0.12818825078163568,0.10530073175084777,0.0766297439622299,0.10635571501793953,0.11895424836601307,0.06277873070325901,0.4134548002803084,0.2957252978276104,0.2908199018920813,False,False,True,False
beef empanada,0.04903735395754484,0.018026057469212924,0.029598692573088795,0.07124551512045106,0.023529411764705882,0.00548885077186964,0.18634686346863466,0.3007380073800738,0.5129151291512914,True,False,False,False
frijoles with cheese,0.03702484778673688,0.02034624308406211,0.01416379153804249,0.07355202460276782,0.0,0.0,0.23799582463465555,0.162839248434238,0.5991649269311065,True,False,False,False
burrito with beef,0.04689814052986671,0.01624129930394432,0.014708552751044124,0.11250640697078422,0.05751633986928105,0.01406518010291595,0.14893617021276598,0.132569558101473,0.7184942716857611,False,True,False,False
crispy chicken sandwich,0.05759420766825737,0.026414420845975374,0.03195932449609588,0.08508457201435163,0.0,0.013379073756432247,0.22560975609756095,0.26829268292682923,0.5060975609756098,True,False,False,False
enchilada with cheese,0.0615435247655093,0.02748527574513654,0.04594152896313782,0.05433111225012814,0.03398692810457517,0.012349914236706689,0.24878836833602583,0.4087237479806139,0.3424878836833602,False,False,True,False
pork egg roll,0.03110087214085898,0.014991968588256294,0.01107681133103323,0.06432598667350078,0.023529411764705882,0.015437392795883362,0.21212121212121213,0.15404040404040403,0.6338383838383839,True,False,False,False
corn on the cob with butter,0.025506006253085405,0.008031411743708729,0.006173960414018521,0.08175294720656075,0.0,0.0,0.11306532663316583,0.08542713567839197,0.8015075376884422,True,False,False,False
pancakes with butter syrup,0.04278426855356261,0.007317508477601285,0.012711094970038132,0.11635058944131216,0.0,0.0,0.07256637168141593,0.12389380530973451,0.8035398230088495,True,False,False,False
burrito with beans,0.036860292907684715,0.012493307156880244,0.012166333757036499,0.09149154279856485,0.0,0.0,0.14170040485829957,0.13562753036437245,0.7226720647773279,True,False,False,False
scrambled eggs,0.01645548790521639,0.011600928074245941,0.0138006173960414,0.00256278831368529,0.0,0.00274442538593482,0.43046357615894043,0.5033112582781457,0.06622516556291391,True,False,False,False
baked potato with sour cream,0.06467006746750041,0.011957879707299663,0.04049391683312148,0.12813941568426448,0.0,0.0,0.08481012658227849,0.28227848101265823,0.6329113924050633,True,False,False,False
turkey and gravy,0.02649333552739839,0.025165090130287348,0.011439985473034318,0.028446950281906715,0.0,0.0,0.4476190476190476,0.19999999999999998,0.35238095238095235,True,False,False,False
chicken egg roll,0.025999670890241897,0.014991968588256294,0.006537134556019611,0.05843157355202461,0.02483660130718954,0.015437392795883362,0.24137931034482762,0.10344827586206898,0.6551724137931035,True,False,False,False
vegetable egg roll,0.025176896494981078,0.009280742459396753,0.006537134556019611,0.06406970784213224,0.028758169934640525,0.01818181818181818,0.15384615384615385,0.10650887573964499,0.7396449704142013,False,True,False,False
ham cheese roll,0.011025176896494982,0.0067820810280207035,0.009442527692028328,0.002819067145053819,0.0,0.0,0.37623762376237624,0.5148514851485149,0.10891089108910892,False,False,False,True
biscuit with ham,0.06351818331413527,0.023915759414599325,0.03341202106410023,0.11225012813941569,0.010457516339869282,0.007547169811320756,0.17724867724867727,0.24338624338624337,0.5793650793650794,True,False,False,False
lemon chicken,0.23695902583511602,0.12243441013742638,0.13600871617940802,0.31266017426960535,0.09150326797385622,0.18936535162950258,0.25838041431261766,0.28210922787193976,0.4595103578154426,False,False,True,False
hummus,0.0715813723876913,0.021417097983223277,0.03831487198111495,0.12685802152742184,0.1281045751633987,0.002401372212692967,0.14527845036319614,0.2554479418886199,0.5992736077481841,False,True,False,False
croissant with egg cheese,0.06055619549119631,0.022844904515438164,0.04485200653713455,0.062275756022552545,0.0,0.0,0.20711974110032363,0.39967637540453077,0.3932038834951457,True,False,False,False
enchirito with cheese beef beans,0.05660687839394438,0.03194717115830805,0.029235518431087706,0.08662224500256278,0.0,0.0,0.2640117994100295,0.23746312684365783,0.49852507374631266,False,False,True,False
sweet sour pork,0.006253085403982228,0.0021417097983223274,0.003994915562011985,0.008457201435161456,0.0013071895424836603,0.004802744425385934,0.1791044776119403,0.3283582089552239,0.4925373134328358,False,False,False,True
crab cake,0.026328780648346223,0.020167767267535254,0.018885055384056656,0.013070220399794977,0.0026143790849673205,0.0,0.42164179104477606,0.38805970149253727,0.19029850746268653,True,False,False,False
egg dinner roll,0.01760737205858154,0.005889701945386401,0.003994915562011985,0.04664274730907227,0.016993464052287584,0.005145797598627787,0.13924050632911392,0.09282700421940929,0.7679324894514767,True,False,False,False
english muffin with egg cheese sausage,0.07766990291262137,0.0394431554524362,0.054294534229162875,0.07380830343413634,0.00392156862745098,0.008576329331046312,0.27351485148514854,0.37004950495049505,0.3564356435643565,False,False,True,False
buttermilk pancakes,0.014151719598486096,0.0046403712296983765,0.006355547485019066,0.02793439261916966,0.0,0.0,0.15294117647058825,0.20588235294117646,0.6411764705882353,False,False,False,True
omelet,0.015468158630903407,0.011422452257719082,0.012892682041038677,0.001025115325474116,0.0,0.000686106346483705,0.460431654676259,0.5107913669064748,0.02877697841726619,False,False,False,True
taco with chicken cheese lettuce,0.03044265262465032,0.023201856148491882,0.011258398402033775,0.0494618144541261,0.01568627450980392,0.0044596912521440825,0.33766233766233766,0.16103896103896104,0.5012987012987014,True,False,False,False
spinach souffle,0.0378476221819977,0.019096912368374085,0.03195932449609588,0.02050230650948232,0.013071895424836602,0.008576329331046312,0.29476584022038566,0.4848484848484849,0.22038567493112948,True,False,False,False
english muffin with cheese sausage,0.06006253085403982,0.025522041763341073,0.04049391683312148,0.06996412096360842,0.006535947712418301,0.007204116638078902,0.22378716744913926,0.3489827856025039,0.42723004694835676,True,False,False,False
potato gratin,0.05397400032910976,0.02213100124933072,0.033775195206101324,0.070732957457714,0.05751633986928105,0.0,0.21160409556313994,0.3174061433447099,0.4709897610921502,False,True,False,False
biscuit with egg,0.07174592726674346,0.031054792075673746,0.04594152896313782,0.09072270630445926,0.00392156862745098,0.008576329331046312,0.22279129321382843,0.323943661971831,0.4532650448143406,False,False,True,False
french fries deep fried,0.036531183149580385,0.004283419596644655,0.0190666424550572,0.07534597642234751,0.03529411764705883,0.000686106346483705,0.05673758865248227,0.24822695035460995,0.6950354609929078,False,True,False,False
sweet sour chicken,0.007569524436399539,0.0032125646974834913,0.004176502633012529,0.011276268580215276,0.0026143790849673205,0.007204116638078902,0.21176470588235294,0.27058823529411763,0.5176470588235295,False,False,False,True
burrito with beans beef,0.0756952443639954,0.04961627699446726,0.032685672780098055,0.12045105074320862,0.09411764705882353,0.01818181818181818,0.2995689655172414,0.1939655172413793,0.5064655172413793,False,False,True,False
nachos with cinnamon sugar,0.09741648839888103,0.012850258789933965,0.06537134556019611,0.16248077908764738,0.0,0.0,0.0675422138836773,0.3377110694183865,0.5947467166979362,True,False,False,False
arroz con grandules,0.034391969721902255,0.007139032661074425,0.010350463047031052,0.09072270630445926,0.020915032679738564,0.0,0.08869179600886919,0.1263858093126386,0.7849223946784923,True,False,False,False
chili con carne,0.04459437222313642,0.026235945029448513,0.01597966224804794,0.0848282931829831,0.10849673202614381,0.01612349914236707,0.25971731448763247,0.15547703180212016,0.5848056537102474,False,True,False,False
arroz con abichuelas,0.03669573802863255,0.01106550062466536,0.009805701834029417,0.0955920041004613,0.05359477124183006,0.000686106346483705,0.12678936605316973,0.11042944785276075,0.7627811860940695,False,True,False,False
biscuit with sausage,0.06779661016949153,0.019096912368374085,0.04921009624114763,0.08534085084572014,0.005228758169934641,0.0061749571183533445,0.15049226441631505,0.38115330520393814,0.46835443037974683,True,False,False,False
vegetarian stew,0.050024683231857825,0.07495984294128147,0.013437443254040312,0.04433623782675552,0.03529411764705883,0.010634648370497428,0.6296851574212893,0.11094452773613193,0.2593703148425787,True,False,False,False
chicken sandwich with cheese,0.10399868356096759,0.052471890058897026,0.07045578354821136,0.10661199384930806,0.0,0.0,0.2677595628415301,0.3533697632058288,0.37887067395264123,False,False,True,False
biscuit with egg steak,0.0674675004113872,0.03194717115830805,0.05157072816415471,0.054587391081496676,0.0,0.0,0.26479289940828404,0.4201183431952663,0.31508875739644976,False,False,True,False
taco salad,0.03488563435905875,0.017847581652686063,0.02033775195206101,0.04587391081496668,0.0,0.0,0.2557544757033248,0.28644501278772383,0.45780051150895146,True,False,False,False
succotash,0.03505018923811091,0.01731215420310548,0.002723806065008171,0.11993849308047155,0.0,0.0,0.16724137931034483,0.02586206896551724,0.8068965517241379,True,False,False,False
nachos with cheese jalapeno peppers,0.10004936646371565,0.029983937176512588,0.061921191211185764,0.15402357765248592,0.0,0.0,0.15135135135135136,0.30720720720720723,0.5414414414414415,False,False,True,False
biscuit with egg ham,0.07273325654105645,0.03640906657147957,0.04902850917014708,0.08047155304971809,0.010457516339869282,0.014408233276157804,0.25888324873096447,0.34263959390862947,0.39847715736040606,False,False,True,False
ladyfingers,0.01694915254237288,0.005354274495805819,0.004721263846014164,0.04331112250128139,0.00392156862745098,0.024699828473413378,0.13333333333333333,0.11555555555555556,0.7511111111111111,True,False,False,False
mozzarella steak fried,0.01678459766332072,0.008209887560235588,0.01071363718903214,0.01973347001537673,0.00784313725490196,0.002401372212692967,0.25274725274725274,0.3241758241758242,0.42307692307692313,True,False,False,False
tamale navajo,0.04689814052986671,0.020881670533642694,0.020700926094062103,0.08636596617119427,0.07581699346405228,0.0061749571183533445,0.20598591549295772,0.20070422535211266,0.5933098591549296,False,True,False,False
blueberry pancakes,0.013822609840381767,0.004104943780117794,0.006355547485019066,0.028190671450538187,0.0,0.0,0.1369047619047619,0.20833333333333331,0.6547619047619048,False,False,False,True
chimichanga with beef cheese,0.07289781142010861,0.03587363912189899,0.04249137461412747,0.10071758072783188,0.0,0.0,0.24275362318840582,0.2826086956521739,0.4746376811594203,False,False,True,False
egg cheese sandwich,0.05594865887773573,0.027842227378190258,0.03522789177410568,0.066376217324449,0.0,0.0,0.2561576354679803,0.3185550082101806,0.42528735632183906,False,False,True,False
biscuit with egg bacon,0.07536613460589106,0.030340888809566306,0.05647357908116942,0.07329574577139929,0.010457516339869282,0.011320754716981131,0.22164276401564537,0.40547588005215124,0.3728813559322034,False,False,True,False
pupusas con queso,0.04936646371564917,0.024451186864179904,0.028145996005084436,0.0671450538185546,0.044444444444444446,0.004802744425385934,0.24729241877256317,0.2797833935018051,0.4729241877256318,False,True,False,False
apple croissant,0.023860457462563767,0.007495984294128147,0.009079353550027237,0.05407483341875962,0.018300653594771243,0.0,0.13861386138613863,0.16501650165016502,0.6963696369636964,True,False,False,False
refried red beans,0.05529043936152707,0.020881670533642694,0.029235518431087706,0.09226037929267043,0.14379084967320263,0.0,0.18338557993730406,0.2523510971786834,0.5642633228840126,False,True,False,False
tostada with guacamole,0.029619878229389503,0.01106550062466536,0.02106410023606319,0.04100461301896464,0.0,0.0,0.18343195266272191,0.3431952662721894,0.4733727810650888,True,False,False,False
chicken sandwich,0.0770116833964127,0.05425664822416563,0.03795169783911385,0.10020502306509484,0.03398692810457517,0.023327615780445968,0.33628318584070793,0.2311946902654867,0.4325221238938053,False,False,True,False
fried rice,0.03751851242389337,0.011600928074245941,0.005810786272017432,0.11122501281394158,0.0196078431372549,0.002058319039451115,0.12241054613935971,0.06026365348399248,0.8173258003766479,True,False,False,False
pupusas del cerdo,0.04656903077176239,0.024986614313760487,0.023061558017069182,0.07201435161455665,0.04183006535947713,0.0061749571183533445,0.25547445255474455,0.23175182481751824,0.5127737226277372,False,True,False,False
turkey pot pie,0.11502386045746257,0.04604676066393004,0.06337388777919012,0.18016401845207586,0.05751633986928105,0.0,0.1969465648854962,0.266412213740458,0.5366412213740458,False,False,True,False
cheese croissant,0.054467664966266253,0.013207210422987687,0.030325040857090972,0.0963608405945669,0.027450980392156866,0.031217838765008575,0.11993517017828201,0.27066450567260936,0.6094003241491086,False,True,False,False
chimichanga with beef,0.06993582359716966,0.03498126003926469,0.035772652987107315,0.1096873398257304,0.0,0.0,0.23873325213154692,0.23995127892813642,0.5213154689403167,False,False,True,False
french toast with butter,0.029290768471285176,0.009280742459396753,0.01706918467405121,0.046130189646335217,0.0,0.0,0.15950920245398773,0.2883435582822086,0.5521472392638036,True,False,False,False
ham egg cheese sandwich,0.057100543031100875,0.03426735677315724,0.029598692573088795,0.07919015889287545,0.0,0.0,0.2891566265060241,0.24548192771084337,0.4653614457831325,False,False,True,False
english muffin with butter,0.03110087214085898,0.008745315009816172,0.010532050118031594,0.07790876473603281,0.0,0.0,0.11922141119221413,0.14111922141119224,0.7396593673965938,True,False,False,False
savoury noodle one pan dinner tandaco,0.02830343919697219,0.0,0.0021790448520065367,0.014095335725269094,0.0,0.0,0.0,0.1791044776119403,0.8208955223880596,True,False,False,False
ham cheese sandwich,0.05792331742636169,0.03694449402106015,0.028145996005084436,0.08534085084572014,0.0,0.0,0.297841726618705,0.22302158273381295,0.479136690647482,False,False,True,False
sweet gefilte fish,0.005759420766825737,0.0067820810280207035,0.0012711094970038132,0.007944643772424398,0.0,0.0,0.5,0.09210526315789473,0.4078947368421053,False,False,False,True
poached egg,0.0118479512917558,0.01124397644119222,0.008534592337025604,0.001025115325474116,0.0,0.000686106346483705,0.5526315789473684,0.41228070175438597,0.03508771929824561,False,False,False,True
tostada with beef cheese,0.05183478690143163,0.03391040514010352,0.029598692573088795,0.05843157355202461,0.0,0.0,0.3270223752151463,0.2805507745266782,0.3924268502581756,False,False,True,False
tostada with beans cheese,0.03669573802863255,0.01713367838657862,0.017977120029053932,0.06791389031266018,0.0,0.0,0.20869565217391303,0.21521739130434783,0.5760869565217391,True,False,False,False
pork tamale,0.04064505512588448,0.018561484918793506,0.02324314508806973,0.05740645822655049,0.044444444444444446,0.002401372212692967,0.22807017543859648,0.2807017543859649,0.49122807017543857,False,True,False,False
nachos with cheese,0.04508803686029291,0.006246653578440122,0.031232976212093696,0.07150179395181959,0.03398692810457517,0.005831903945111492,0.0720164609053498,0.3539094650205762,0.5740740740740741,False,True,False,False
pulled pork in barbecue sauce,0.06878393944380451,0.05854006782081028,0.019974577810059922,0.11968221424910304,0.0392156862745098,0.12967409948542022,0.3624309392265193,0.12154696132596685,0.5160220994475139,False,False,True,False
baked potato with cheese sauce,0.07799901267072569,0.026057469212921652,0.05211548937715634,0.11916965658636598,0.0,0.0,0.16258351893095768,0.3195991091314031,0.5178173719376392,True,False,False,False
baked beans,0.05101201250617081,0.01981081563448153,0.01870346831305611,0.11096873398257304,0.14379084967320263,0.0,0.1715610510046368,0.1591962905718702,0.6692426584234931,False,True,False,False
arroz con frijoles,0.03620207339147606,0.012136355523826522,0.010168875976030506,0.09123526396719632,0.06535947712418301,0.0044596912521440825,0.14166666666666666,0.11666666666666665,0.7416666666666667,False,True,False,False
taco with beef cheese lettuce,0.02567056113213757,0.010887024808138497,0.01597966224804794,0.03511019989748847,0.03529411764705883,0.002058319039451115,0.21328671328671325,0.3076923076923077,0.47902097902097895,True,False,False,False
burrito with beans cheese beef,0.027151555043607042,0.013028734606460826,0.011984746686035953,0.05074320861096874,0.0,0.0,0.21661721068249257,0.19584569732937682,0.5875370919881305,True,False,False,False
egg mix,0.004936646371564917,0.004283419596644655,0.003994915562011985,0.0002511532547411584,0.0,0.00031217838765008573,0.5108556832694764,0.4682843763303534,0.02085994040017029,False,False,False,True
falafel,0.009379628105973342,0.004104943780117794,0.005447612130016342,0.013839056893900565,0.0,0.0,0.21495327102803738,0.28037383177570097,0.5046728971962617,False,False,False,True
taco salad with chili con carne,0.03175909165706763,0.020703194717115833,0.01597966224804794,0.04536135315222963,0.0,0.0,0.3044619422572179,0.23097112860892394,0.46456692913385833,True,False,False,False
wonton wrappers,0.015303603751851243,0.00553275031233268,0.0009079353550027237,0.047411583803177865,0.00784313725490196,0.0,0.14027149321266968,0.02262443438914027,0.83710407239819,False,False,False,True
hushpuppies,0.08425209807470792,0.020881670533642694,0.03722534955511167,0.17913890312660177,0.05620915032679739,0.010634648370497428,0.11459353574926541,0.2007835455435847,0.6846229187071499,False,True,False,False
chicken pot pie,0.09840381767319402,0.026057469212921652,0.06282912656618848,0.1468477703741671,0.0392156862745098,0.024699828473413378,0.13708920187793427,0.3248826291079812,0.5380281690140845,False,True,False,False
general tsos chicken,0.25966759914431464,0.12314831340353384,0.15888868712547666,0.32880574064582274,0.06274509803921569,0.2130360205831904,0.2422752808988764,0.3072331460674157,0.4504915730337079,False,False,True,False
burrito with beans cheese,0.06236629916077012,0.024272711047653044,0.02033775195206101,0.14812916453100974,0.10196078431372549,0.01097770154373928,0.16464891041162227,0.13559322033898305,0.6997578692493946,False,True,False,False
vegetarian fillets,0.04064505512588448,0.03498126003926469,0.027782821863083347,0.01973347001537673,0.06797385620915034,0.002401372212692967,0.46009389671361495,0.35915492957746475,0.18075117370892016,False,False,True,False
biscuit with egg sausage,0.08310021392134277,0.032125646974834915,0.06101325585618304,0.08739108149666838,0.00392156862745098,0.005145797598627787,0.2100350058343057,0.3920653442240373,0.39789964994165694,False,False,True,False
chicken chow mein,0.08441665295376008,0.07281813314295914,0.03068821499909206,0.128395694515633,0.0784313725490196,0.03602058319039451,0.3784786641929499,0.15677179962894247,0.46474953617810766,False,False,True,False
fruit burrito,0.03801217706104986,0.004461895413171516,0.01725077174505175,0.08969759097898515,0.0,0.0,0.05319148936170213,0.20212765957446807,0.7446808510638298,True,False,False,False
arroz con leche,0.06072075037024848,0.01445654113867571,0.016887597603050662,0.16145566376217327,0.016993464052287584,0.13241852487135505,0.1007462686567164,0.11567164179104478,0.7835820895522387,True,False,False,False
caramel custard flan,0.07306236629916077,0.02480813849723363,0.022335209733067005,0.17862634546386472,0.0,0.24288164665523154,0.14494264859228362,0.12825860271115747,0.7267987486965589,True,False,False,False
gelatin dessert,0.027480664801711373,0.005889701945386401,0.0,0.0981547924141466,0.0,0.1248713550600343,0.07932692307692309,0.0,0.920673076923077,True,False,False,False
chocolate milk dessert,0.03768306730294553,0.010530073175084777,0.0025422189940076264,0.13223987698616096,0.0,0.17701543739279588,0.100169779286927,0.023769100169779282,0.8760611205432937,True,False,False,False
chocolate mousse,0.0556195491196314,0.01106550062466536,0.04358089704013074,0.06176319835981549,0.011764705882352941,0.07615780445969125,0.11418047882136281,0.44198895027624313,0.44383057090239414,True,False,False,False
dulce de leche,0.009873292743129834,0.0023201856148491883,0.0025422189940076264,0.026909277293695542,0.0,0.032590051457975985,0.0984848484848485,0.10606060606060606,0.7954545454545455,False,False,False,True
apple crisp,0.07470791508968241,0.008745315009816172,0.01761394588705284,0.22296258329062021,0.050980392156862744,0.19039451114922812,0.04822834645669292,0.09547244094488189,0.8562992125984252,False,True,False,False
spinach spaghetti cooked,0.02994898798749383,0.011422452257719082,0.0016342836390049029,0.09379805228088162,0.0,0.0,0.14578587699316628,0.020501138952164006,0.8337129840546696,True,False,False,False
corn pasta cooked,0.028961658713180845,0.0066036052114938435,0.0018158707100054475,0.10020502306509484,0.08758169934640524,0.0,0.08447488584474885,0.0228310502283105,0.8926940639269406,False,True,False,False
spaghetti with meat sauce,0.0419614941583018,0.025522041763341073,0.005266025059015797,0.110456176319836,0.06666666666666667,0.025385934819897087,0.2371475953565506,0.04809286898839138,0.7147595356550581,False,True,False,False
pasta with meatballs in tomato sauce,0.04492348198124074,0.018918436551847228,0.023606319230070817,0.0725269092772937,0.09019607843137256,0.024699828473413378,0.20423892100192675,0.2504816955684007,0.5452793834296724,False,True,False,False
cheese tortellini,0.054632219845318415,0.026057469212921652,0.01416379153804249,0.1301896463352127,0.027450980392156866,0.003430531732418525,0.19945355191256833,0.10655737704918034,0.6939890710382515,False,True,False,False
